en,fr,it,de,es,ko,kana
"Perhaps because it would like to grow up quickly, it has a voracious appetite, eating a hundred leaves a day.",C’est peut-être parce qu’il a envie de grandir le plus vite possible qu’il est si vorace. Il engloutit une centaine de feuilles par jour.,Mangia 100 foglie al giorno. La sua voracità potrebbe essere dovuta al desiderio di crescere in fretta.,Das nimmersatte Raupy verschlingt 100 Blätter am Tag. Vermutlich strebt es so ein schnelleres Wachstum an.,"Muestra un apetito voraz, debido quizás a sus ganas de acelerar su desarrollo. Puede llegar a devorar un centenar de hojas al día.",빨리 성장하고 싶어서인지 식욕이 왕성하여 하루에 100장의 잎사귀를 먹는다.,はやく　せいちょう　したいのか 　しょくよくおうせいで　１にちに 　１００まいの　はっぱを　くらう。
Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution.,Sa carapace contient un liquide gluant. Sa structure cellulaire est en cours de modification en vue de son évolution prochaine.,La sua corazza contiene un liquido vischioso. Ristruttura tutte le cellule del suo corpo preparandosi all’evoluzione.,Sein Panzer birgt ein dickflüssiges Inneres. In Vorbereitung auf seine Entwicklung wird seine Zellstruktur vollständig umgestaltet.,El interior del caparazón es un líquido viscoso. Todas las células de su cuerpo se están regenerando en preparación para su evolución.,껍질 안은 걸쭉한 액체다. 진화를 대비하여 몸 전체의 세포를 재구성하고 있다.,カラのなかは　ドロドロの　えきたい。 　しんかに　そなえて　からだじゅうの 　さいぼうを　つくりなおしている。
"Its wings are covered in toxic scales. If it finds bird Pokémon going after Caterpie, Butterfree sprinkles its scales on them to drive them off.","Lorsqu’il surprend un Pokémon oiseau attaquant un Chenipan, il répand les écailles très toxiques qui recouvrent ses ailes sur l’assaillant.","Se vede dei Pokémon alati attaccare Caterpie, li scaccia cospargendoli con la velenosissima  polvere che ricopre le sue ali.","Sieht es ein Raupy, das von Vogel-Pokémon angegriffen wird, schlägt es diese mit seinem hochgiftigen Flügelstaub in die Flucht.","Si un Pokémon pájaro acecha a un Caterpie, Butterfree esparcirá las escamas venenosas que recubren sus alas para ahuyentarlo.",날개를 감싼 인분은 맹독이다. 캐터피를 노리는 새포켓몬을 발견하면 흩뿌려 내쫓는다.,ハネを　つつむ　りんぷんは　もうどく。 　キャタピーを　ねらう　とりポケモンを 　みつけると　ふりかけて　おいはらうぞ。
Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis (nose).,L’odorat d’Aspicot est extrêmement développé. Il lui suffit de renifler ses feuilles préférées avec son gros appendice nasal pour les reconnaître entre mille.,Weedle ha un senso dell’olfatto estremamente sviluppato. Riesce a distinguere le sue foglie preferite da quelle che lo disgustano semplicemente annusandole con il grande naso rosso.,"Hornliu verfügt über einen ausgezeichneten Geruchssinn. Es ist in der Lage, seine Lieblingsblätter von denen zu unterscheiden, die es nicht mag, indem es mit seinem großen roten Rüssel daran schnuppert.",Weedle tiene un finísimo sentido del olfato. Es capaz de distinguir las hojas que le gustan de las que no le gustan olisqueando un poco con la gran nariz que tiene.,굉장히 예민한 후각을 지니고 있다. 좋아하는 잎사귀인지 싫어하는 잎사귀인지 크고 빨간 코로 냄새 맡아 구별한다.,とても　するどい　きゅうかくを　もっている。 こうぶつの　はっぱか　きらいな　はっぱか おおきな　あかい　はなで　かぎわける。
"Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.","Coconfort est la plupart du temps immobile et reste accroché à un arbre. Cependant, intérieurement, il est très actif, car il se prépare pour sa prochaine évolution. En touchant sa carapace, on peut sentir sa chaleur.","Kakuna rimane praticamente immobile abbarbicato agli alberi. Tuttavia, internamente è intento a preparare la sua futura evoluzione. Lo si può capire dall’intensità del calore sviluppato dal guscio.","Kokuna bewegt sich kaum, wenn es sich an einen Baum heftet. In seinem Inneren jedoch regt sich einiges, da es sich auf seine bevorstehende Entwicklung vorbereitet. Dabei wird seine Schale sehr heiß.","Kakuna permanece prácticamente inmóvil al encaramarse a los árboles, aunque la actividad interna de su organismo tiene un ritmo frenético, pues se prepara para su evolución. Prueba de esto es la alta temperatura de su caparazón.",거의 움직이지 않고 나무에 매달려 있지만 내부는 진화 준비로 굉장히 바쁜 상태다. 그 증거로 몸이 뜨거워져 있다.,ほとんど　うごかず　きに　つかまっているが なかでは　しんかの　じゅんびで　おおいそがし。 その　しょうこに　からだが　あつくなっているぞ。
"Beedrill is extremely territorial. No one should ever approach its nest—this is for their own safety. If angered, they will attack in a furious swarm.","Dardargnan est extrêmement possessif. Il vaut mieux ne pas toucher son nid si on veut éviter d’avoir des ennuis. Lorsqu’ils sont en colère, ces Pokémon attaquent en masse.","Beedrill difende strenuamente il proprio territorio. Per ragioni di sicurezza nessuno può avvicinarsi al suo nido. Se vengono disturbati, questi Pokémon attaccano violentemente in sciami.","Bibor ist sehr wehrhaft. Es sollte sich besser niemand seinem Nest nähern. Wenn man sie ärgert, greifen sie in Schwärmen an.","Los Beedrill defienden su territorio a toda costa. No es conveniente acercarse a su colmena, por seguridad. Si se les molesta, todo un enjambre atacará ferozmente.",영역에 대한 집착이 매우 강해서 독침붕이 사는 곳에는 가까이 가지 않는 것이 신상에 좋다. 화나면 집단으로 습격해 온다.,なわばりいしきが　とても　つよいので　スピアーの すみかには　ちかづかない　ほうが　みの　ためだ。 おこると　しゅうだんで　おそって　くるぞ。
"Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.","Roucool a un excellent sens de l’orientation. Il est capable de retrouver son nid sans jamais se tromper, même s’il est très loin de chez lui et dans un environnement qu’il ne connaît pas.","Pidgey ha un senso dell’orientamento molto sviluppato. È sempre in grado di ritornare al suo nido, anche quando si spinge molto lontano dal suo ambiente abituale.","Taubsi verfügt über einen sehr geschulten Orientierungssinn. Es kehrt zielsicher zu seinem Nest zurück, egal, wie weit es sich von seiner gewohnten Umgebung entfernt hat.","Pidgey tiene un sentido de la orientación muy desarrollado. Es capaz de regresar a su nido, por lejos que se encuentre de las zonas que le resultan familiares.",방향 감각이 매우 뛰어나서 아무리 멀리 떨어진 곳에서도 헤매지 않고 자신의 둥지까지 찾아 돌아올 수 있다.,ほうこう　かんかくに　とても　すぐれているので どんなに　はなれた　ばしょからでも　まよわずに じぶんの　す　まで　かえる　ことが　できる。
"Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.","Roucoups utilise une vaste surface pour son territoire. Ce Pokémon surveille régulièrement son espace aérien. Si quelqu’un pénètre sur son territoire, il corrige l’ennemi sans pitié d’un coup de ses terribles serres.","Pidgeotto delimita come proprio un territorio immenso, che difende controllandolo costantemente. Se tale territorio viene invaso, questo Pokémon non ha pietà nel punire i nemici con i suoi artigli affilati.","Tauboga nennt ein großes Gebiet sein Eigen. Es fliegt umher und kontrolliert seinen Lebensraum. Wenn jemand sein Gebiet betritt, zeigt es keine Gnade und greift seine Gegner mit seinen scharfen Krallen an.","Pidgeotto se apodera de una zona muy vasta como su territorio y la sobrevuela para controlarla. Si alguien invade su espacio vital, no tendrá ningún reparo en castigarlo con sus afiladas garras.",넓은 영역을 날며 순찰한다. 영역을 침범하는 상대는 용서하지 않는다. 날카로운 발톱으로 철저히 혼내준다.,ひろい　なわばりを　とんで　みまわりを　する。 なわばりを　あらす　あいては　ようしゃ　しない。 するどい　ツメで　てっていてきに　こらしめるぞ。
"This Pokémon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokémon.",Ce Pokémon est doté d’un plumage magnifique et luisant. Bien des Dresseurs sont captivés par la beauté fatale de sa huppe et décident de choisir Roucarnage comme leur Pokémon favori.,Questo Pokémon è caratterizzato da uno stupendo piumaggio dai colori vivaci e brillanti. Molti Allenatori sono colpiti dall’evidente bellezza delle piume sulla testa. Per questo spesso scelgono Pidgeot come loro Pokémon.,"Dieses Pokémon hat ein wunderschönes, glänzendes Gefieder. Viele Trainer sind von der auffälligen Schönheit seines Federkleids begeistert, sodass sie Tauboss als ihr Pokémon wählen.",El plumaje de este Pokémon es bonito e hipnótico. Muchos Entrenadores se quedan embobados ante la belleza impactante de las plumas que tiene en la cabeza; lo que les lleva a elegir a Pidgeot como su Pokémon.,아름답게 윤이 나는 깃털을 가진 포켓몬이다. 머리 깃털의 아름다움에 마음을 빼앗겨 피죤투를 기르는 트레이너도 많다.,うつくしい　こうたくの　はねを　もつ　ポケモン。 あたまの　はねの　うつくしさに　こころ　うばわれ ピジョットを　そだてる　トレーナーも　おおい。
"Its incisors grow continuously throughout its life. If its incisors get too long, this Pokémon becomes unable to eat, and it starves to death.","Ses incisives poussent tout au long de sa vie. Si elles dépassent une certaine longueur, il ne peut plus s’alimenter et meurt de faim.","I suoi incisivi continuano a crescere per tutta la vita. Se si allungano troppo, non riesce più a nutrirsi e muore di fame.","Seine Nagezähne wachsen sein ganzes Leben über. Werden sie allzu lang, kann es damit nicht mehr fressen und verhungert.","Sus incisivos crecen durante toda su vida. Si aumentan demasiado de tamaño, no puede alimentarse y muere de inanición.",평생 앞니가 계속 자란다. 너무 많이 자라면 먹이를 먹을 수 없어 굶어 죽는다.,いっしょう　まえばが　のびつづける。 　あまりに　のびすぎると　エサが 　たべられなくなって　がし　する。
People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.,Les petites palmes de ses pattes postérieures lui permettraient de se rendre d’île en île à la nage afin d’échapper à ses prédateurs.,Si dice che sia sfuggito ai nemici nuotando da un’isola all’altra grazie alle minuscole membrane tra le dita delle zampe posteriori.,"Auf der Flucht vor seinen Feinden nutzt es die Schwimmhäute an seinen Hinterläufen, um von Insel zu Insel zu schwimmen.",Las pequeñas membranas que tiene en las patas traseras le permiten nadar entre las islas de Alola y escapar así de sus depredadores.,뒷발의 작의 물갈퀴로 바다를 헤엄쳐 섬을 건너 적을 피해 도망쳤다고 한다.,うしろあしの　ちいさい　みずかきで 　うみを　およいで　しまを　わたり 　てきから　にげていた　という。
Its reckless nature leads it to stand up to others—even large Pokémon—if it has to protect its territory.,Un Pokémon téméraire qui n’hésite pas à affronter des Pokémon plus gros que lui pour protéger son territoire.,"Temerario di natura, per difendere il proprio territorio non esita a lanciarsi anche contro avversari più grandi di lui.","Wenn es um die Verteidigung seines Reviers geht, schreckt das draufgängerische Habitak selbst vor großen Pokémon nicht zurück.",Su temperamento temerario hace que no dude en enfrentarse a rivales mucho más grandes a la hora de defender su territorio.,자신의 영역을 지키기 위해서라면 상대가 큰 포켓몬이라도 덤벼드는 무모한 성질을 가졌다.,じぶんのテリトリーを　まもるためなら 　おおきな　ポケモンが　あいてでも 　むかっていく　むこうみずな　せいしつ。
Carrying food through Fearow’s territory is dangerous. It will snatch the food away from you in a flash!,"Si vous vous promenez sur le territoire d’un Rapasdepic en transportant de la nourriture, vous risquez de vite la voir s’envoler!",Chi attraversa il suo territorio portando con sé del cibo corre il rischio di vederselo strappare via in men che non si dica.,"Wer Essbares dabeihat, sollte sich nicht in Ibitaks Revier begeben, da sonst ein Überfall aus heiterem Himmel droht.","Es peligroso pasear con comida por su territorio, ya que supone exponerse a que en cualquier momento se abalance para robarla.",깨비드릴조 영역에서 음식을 갖고 다니는 것은 위험하다. 순식간에 빼앗긴다.,オニドリルの　なわばりで　たべものを 　もって　あるくのは　キケンだ。 　あっという　まに　かっさらわれるぞ。
"By dislocating its jaw, it can swallow prey larger than itself. After a meal, it curls up and rests.",Il peut se déboîter la mâchoire pour avaler tout rond des proies plus grosses que lui. Il se replie ensuite sur lui-même pour digérer.,"Può sganciare la mandibola per ingoiare intere prede più grosse di lui. Dopo il pasto, si arrotola su se stesso per riposarsi.",Es hängt seinen Kiefer aus und verschlingt so selbst größere Beute am Stück. Danach rollt es sich zusammen und ruht sich aus.,"Es capaz de desencajar la mandíbula para engullir presas enteras mayores que él mismo, tras lo cual se enrosca para descansar.",턱을 빼 자신보다 큰 먹이를 통째로 삼킨다. 식후에는 몸을 둥글게 하고 쉰다.,アゴを　はずすことで　じぶんより 　おおきな　えものも　まるのみにする。 　しょくごは　からだを　まるめ　やすむ。
The latest research has determined that there are over 20 possible arrangements of the patterns on its stomach.,Une étude récente aurait recensé plus de vingt motifs différents pouvant orner le devant du capuchon des Arbok.,"Secondo gli studi più recenti, esistono più di 20 varianti del disegno che ha sul ventre.","Jüngsten Forschungsergebnissen zufolge gibt es mehr als 20 verschiedene Musterungen, die Arboks Bauch aufweisen kann.",Recientes estudios han llegado a identificar hasta una veintena de patrones distintos que puede presentar el motivo de su cuello.,최근 연구에서 배 모양은 20종류 이상의 패턴이 있다고 판명되었다.,さいしんの　けんきゅうで　おなかの 　もようは　２０しゅるい　いじょうの 　パターンが　あることが　はんめい。
"Its nature is to store up electricity. Forests where nests of Pikachu live are dangerous, since the trees are so often struck by lightning.",Son corps peut accumuler de l’électricité. Les forêts abritant des groupes de Pikachu sont d’ailleurs souvent frappées par la foudre.,Accumula naturalmente elettricità. I boschi popolati da gruppi di Pikachu sono pericolosi perché continuamente colpiti dai fulmini.,"Es liegt in seiner Natur, konstant Elektrizität zu speichern. Die Wälder, in denen Pikachu leben, bergen stets die Gefahr eines Blitzgewitters.",Acumulan electricidad de forma natural. Los bosques donde habitan en grupos están en peligro constante de ser alcanzados por rayos.,전기를 모으는 성질을 띠고 있다. 피카츄가 무리 지어 사는 숲은 낙뢰가 끊이지 않아 위험하다.,でんきを　ためこむ　せいしつ。 　ピカチュウが　むれて　くらす　もりは 　らくらいが　たえず　キケンだ。
"As electricity builds up inside its body, it becomes more aggressive. One theory is that the electricity buildup is actually causing stress.","Plus il est chargé en électricité, plus il se montre agressif. D’aucuns pensent que ce courant électrique le stresse.",Diventa più aggressivo con l’accumularsi di energia elettrica. Alcuni pensano che sia l’elettricità stessa a causargli stress.,"Je mehr es sich elektrisch auflädt, desto aggressiver wird es. Man vermutet, dass die Elektrizität den Stress verursache.",Se vuelve más agresivo a medida que acumula electricidad. Hay quien afirma que esta le provoca estrés.,몸에 전기가 쌓일수록 공격적으로 변한다. 사실은 전기가 스트레스라는 설도 있다.,からだに　でんきが　たまるに　つれ 　こうげきてきに。　じつは　でんきが 　ストレスなのではという　せつもある。
"It lives in areas of limited rainfall. When danger approaches, it curls up into a ball to protect its soft stomach.","Il vit dans les régions où il pleut rarement. Quand il est en danger, il se roule en boule pour protéger son ventre, qui est son point faible.","Vive in zone con scarse precipitazioni. Quando è minacciato da un pericolo, si raggomitola per proteggere il ventre molle.",Es lebt in trockenen Gebieten mit wenig Regen. Bei Gefahr rollt es sich zu einem Ball zusammen und schützt so seine weiche Bauchgegend.,"Prefiere hábitats secos. Cuando intuye peligro, se enrolla hasta hacerse una bola para proteger las partes blandas de su cuerpo.",비가 적은 토지에 살고 있다. 위험한 상황이 되면 몸을 웅크려 부드러운 배를 지킨다.,あめの　すくない　とちに　すんでいる。 　きけんが　せまると　からだを　まるめ 　やわらかい　おなかを　まもるぞ。
Its claws and horns often break off. The broken claws and horns can be used to carve plows for tilling farm fields.,Ses épines et ses griffes se cassent souvent. Ces pointes brisées peuvent servir d’outils pour creuser le sol.,"I suoi aculei si spezzano spesso. Una volta recuperati, si possono usare per fabbricare attrezzi per coltivare la terra.",Seine Krallen und Stacheln brechen oft ab. Sie werden dann zu Werkzeugen für den Ackerbau verarbeitet.,Sus garras y púas se caen con frecuencia y pueden recogerse para elaborar aperos de labranza.,발톱과 뿔이 잘 부러진다. 부러진 발톱과 뿔은 땅을 일구는 도구로 만들어진다.,よく　ツメや　ツノが　おれてしまう。 　おれた　ツメや　ツノで　つちを 　たがやす　どうぐが　つくられる。
"Nidoran♀ has barbs that secrete a powerful poison. They are thought to have developed as protection for this small-bodied Pokémon. When enraged, it releases a horrible toxin from its horn.","Nidoran♀ est couvert de pointes qui sécrètent un poison puissant. On pense que ce petit Pokémon a développé ces pointes pour se défendre. Lorsqu’il est en colère, une horrible toxine sort de sa corne.","Gli aculei di Nidoran♀ secernono un potente veleno. Si pensa che si siano sviluppati per proteggere questo Pokémon dal corpo minuto. Quando è adirato, rilascia una potente tossina dal corno.","Nidoran♀ besitzt Widerhaken, die ein starkes Gift ausstoßen. Sie sind vermutlich zum Schutz dieses schmächtigen Pokémon entstanden. Wenn es wütend wird, stößt es ein gefährliches Gift aus seinem Horn aus.","Nidoran♀ tiene púas que segregan un veneno muy potente. Se piensa que las desarrolló como protección del cuerpo tan pequeño que tiene. Cuando se enfada, libera una horrible sustancia tóxica por el cuerno.",작은 몸을 지키기 위해 강력한 독침이 발달한 것이라 여겨진다. 화가 나면 뿔 끝에서 맹독이 나온다.,ちいさい　からだを　まもるため　きょうりょくな どくばりが　はったつしたと　かんがえられている。 おこると　ツノの　さきから　もうどくを　だす。
"When Nidorina are with their friends or family, they keep their barbs tucked away to prevent hurting each other. This Pokémon appears to become nervous if separated from the others.","Lorsqu’un Nidorina est avec ses amis ou sa famille, il replie ses pointes pour ne pas blesser ses proches. Ce Pokémon devient vite nerveux lorsqu’il est séparé de son groupe.","Quando questi Pokémon si riuniscono con gli amici e la famiglia, tengono i loro aculei a debita distanza per evitare di ferirsi a vicenda. Se allontanati dal branco, diventano nervosi e irascibili.","Wenn Nidorina mit seinen Freunden oder seiner Familie zusammen ist, zieht es seine Widerhaken ein, damit es niemanden verletzt. Dieses Pokémon wird nervös, wenn man es von seinen Artgenossen trennt.","Cuando están en familia o con sus amigos, esconden las púas para evitar accidentes. Según parece, se alteran bastante si se separan del grupo.",동료나 가족과 함께일 때는 서로 상처 입히지 않도록 가시를 세우지 않는다. 동료와 떨어지면 불안해하는 것 같다.,なかまや　かぞくと　いっしょの　ときは　おたがい きずつかないように　トゲが　ひっこんでいる。 なかまから　はなれると　ふあんに　なるらしい。
